Site_no,date_time,Date,Time,Jump,Wink,Swim,Flip,Fin,Gill,Cave,Chase,BeChased,Contact,P_station,P_sea,Tmp,RH,Wd,Pre_amount,Pre_period,SST,Tide_ht
12,2.00805E+13,31/5/2008,13:59:10,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.8,1008.1,26.6,82,3.1,0,0,24.7,-379
12,2.00805E+13,31/5/2008,13:59:17,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.8,1008.1,26.6,82,3.1,0,0,24.7,-379
12,2.00805E+13,31/5/2008,13:59:40,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.8,1008.1,26.6,82,3.1,0,0,24.7,-379
12,2.00805E+13,31/5/2008,13:59:43,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.8,1008.1,26.6,82,3.1,0,0,24.7,-379
12,2.00805E+13,31/5/2008,13:59:44,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.8,1008.1,26.6,82,3.1,0,0,24.7,-379
12,2.00805E+13,31/5/2008,13:59:54,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.8,1008.1,26.6,82,3.1,0,0,24.7,-379
12,2.00805E+13,31/5/2008,14:00:34,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-379
12,2.00805E+13,31/5/2008,14:00:42,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-379
12,2.00805E+13,31/5/2008,14:00:44,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-379
12,2.00805E+13,31/5/2008,14:00:54,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-379
12,2.00805E+13,31/5/2008,14:01:14,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-379
12,2.00805E+13,31/5/2008,14:01:34,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-379
12,2.00805E+13,31/5/2008,14:01:43,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-379
12,2.00805E+13,31/5/2008,14:02:24,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-379
12,2.00805E+13,31/5/2008,14:02:37,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-379
12,2.00805E+13,31/5/2008,14:03:09,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-391
12,2.00805E+13,31/5/2008,14:03:13,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-391
12,2.00805E+13,31/5/2008,14:03:40,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-391
12,2.00805E+13,31/5/2008,14:03:49,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-391
12,2.00805E+13,31/5/2008,14:03:51,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-391
12,2.00805E+13,31/5/2008,14:04:08,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-391
12,2.00805E+13,31/5/2008,14:04:12,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-391
12,2.00805E+13,31/5/2008,14:04:23,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-391
12,2.00805E+13,31/5/2008,14:04:43,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-391
12,2.00805E+13,31/5/2008,14:05:00,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-391
12,2.00805E+13,31/5/2008,14:09:03,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-403
12,2.00805E+13,31/5/2008,14:09:29,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-403
12,2.00805E+13,31/5/2008,14:10:46,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-403
12,2.00805E+13,31/5/2008,14:10:54,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-403
12,2.00805E+13,31/5/2008,14:22:06,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-425
12,2.00805E+13,31/5/2008,14:22:27,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-425
12,2.00805E+13,31/5/2008,14:22:29,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-425
12,2.00805E+13,31/5/2008,14:22:45,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-425
12,2.00805E+13,31/5/2008,14:23:10,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-425
12,2.00805E+13,31/5/2008,14:23:14,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-425
12,2.00805E+13,31/5/2008,14:24:39,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-425
12,2.00805E+13,31/5/2008,14:28:21,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-434
12,2.00805E+13,31/5/2008,14:28:23,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-434
12,2.00805E+13,31/5/2008,14:29:11,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-434
12,2.00805E+13,31/5/2008,14:29:15,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-434
12,2.00805E+13,31/5/2008,14:34:32,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-442
12,2.00805E+13,31/5/2008,14:35:16,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-442
12,2.00805E+13,31/5/2008,14:36:04,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-442
12,2.00805E+13,31/5/2008,14:39:44,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-449
12,2.00805E+13,31/5/2008,14:40:20,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-449
12,2.00805E+13,31/5/2008,14:41:02,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-449
12,2.00805E+13,31/5/2008,14:41:03,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-449
12,2.00805E+13,31/5/2008,14:44:24,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-449
12,2.00805E+13,31/5/2008,14:44:25,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-449
12,2.00805E+13,31/5/2008,14:46:02,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-454
12,2.00805E+13,31/5/2008,14:46:03,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-454
12,2.00805E+13,31/5/2008,14:46:13,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-454
12,2.00805E+13,31/5/2008,14:46:24,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-454
12,2.00805E+13,31/5/2008,14:46:56,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-454
12,2.00805E+13,31/5/2008,14:49:36,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-454
12,2.00805E+13,31/5/2008,14:49:42,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-454
12,2.00805E+13,31/5/2008,14:50:32,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-454
12,2.00805E+13,31/5/2008,14:50:36,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-454
12,2.00805E+13,31/5/2008,14:50:41,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-454
12,2.00805E+13,31/5/2008,14:50:53,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-454
12,2.00805E+13,31/5/2008,14:51:18,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1006.8,1009.1,26.3,81,3.2,0,0,24.8,-456
13,2.00805E+13,31/5/2008,16:35:01,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-57
13,2.00805E+13,31/5/2008,16:35:17,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-57
13,2.00805E+13,31/5/2008,16:36:23,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-57
13,2.00805E+13,31/5/2008,16:36:29,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-57
13,2.00805E+13,31/5/2008,16:37:13,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-57
13,2.00805E+13,31/5/2008,16:38:25,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-57
13,2.00805E+13,31/5/2008,16:38:49,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-57
13,2.00805E+13,31/5/2008,16:39:15,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-17
13,2.00805E+13,31/5/2008,16:39:32,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-17
13,2.00805E+13,31/5/2008,16:39:48,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-17
13,2.00805E+13,31/5/2008,16:40:00,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-17
13,2.00805E+13,31/5/2008,16:40:17,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-17
13,2.00805E+13,31/5/2008,16:43:27,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-17
13,2.00805E+13,31/5/2008,16:43:35,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-17
13,2.00805E+13,31/5/2008,16:43:45,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-17
13,2.00805E+13,31/5/2008,16:43:53,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-17
13,2.00805E+13,31/5/2008,16:44:02,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-17
13,2.00805E+13,31/5/2008,16:44:12,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-17
13,2.00805E+13,31/5/2008,16:44:22,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-17
13,2.00805E+13,31/5/2008,16:44:33,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,-17
13,2.00805E+13,31/5/2008,16:45:22,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,24
13,2.00805E+13,31/5/2008,16:48:13,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,24
13,2.00805E+13,31/5/2008,16:51:17,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,67
13,2.00805E+13,31/5/2008,16:51:24,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,67
13,2.00805E+13,31/5/2008,16:51:27,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,67
13,2.00805E+13,31/5/2008,16:51:59,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,67
13,2.00805E+13,31/5/2008,16:52:10,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,67
13,2.00805E+13,31/5/2008,16:52:20,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,67
13,2.00805E+13,31/5/2008,16:52:26,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,67
13,2.00805E+13,31/5/2008,16:52:43,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,67
13,2.00805E+13,31/5/2008,16:52:54,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,67
13,2.00805E+13,31/5/2008,16:53:05,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,67
13,2.00805E+13,31/5/2008,16:58:49,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1007.6,1009.9,25.9,81,1.8,0,0,24.9,111
13,2.00805E+13,31/5/2008,17:00:21,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,111
13,2.00805E+13,31/5/2008,17:00:22,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,111
13,2.00805E+13,31/5/2008,17:00:37,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,111
13,2.00805E+13,31/5/2008,17:03:19,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,155
13,2.00805E+13,31/5/2008,17:03:42,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,155
13,2.00805E+13,31/5/2008,17:05:00,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,155
13,2.00805E+13,31/5/2008,17:07:14,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,155
13,2.00805E+13,31/5/2008,17:10:23,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,201
13,2.00805E+13,31/5/2008,17:10:27,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,201
13,2.00805E+13,31/5/2008,17:13:19,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,201
13,2.00805E+13,31/5/2008,17:13:32,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,201
13,2.00805E+13,31/5/2008,17:14:55,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,201
13,2.00805E+13,31/5/2008,17:16:04,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,249
13,2.00805E+13,31/5/2008,17:26:22,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,297
13,2.00805E+13,31/5/2008,17:26:48,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,297
13,2.00805E+13,31/5/2008,17:28:19,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,346
13,2.00805E+13,31/5/2008,17:31:19,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,346
13,2.00805E+13,31/5/2008,17:31:25,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,25.7,81,1.3,0,0,24.7,346
14,2.00806E+13,1/6/2008,11:50:20,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,537
14,2.00806E+13,1/6/2008,11:52:50,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:53:17,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:53:27,-9999,-9999,1,-9999,-9999,-9999,1,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:53:28,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:55:04,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:55:34,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:55:35,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:55:40,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:55:44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:56:46,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:56:51,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:57:53,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:57:55,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:58:19,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:58:22,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:58:31,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:59:22,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:59:40,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,11:59:43,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1008.3,1010.6,28.1,77,1,0,0,24.9,486
14,2.00806E+13,1/6/2008,12:00:19,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,486
14,2.00806E+13,1/6/2008,12:00:47,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,486
14,2.00806E+13,1/6/2008,12:00:48,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,486
14,2.00806E+13,1/6/2008,12:00:49,1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,486
14,2.00806E+13,1/6/2008,12:00:50,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,486
14,2.00806E+13,1/6/2008,12:01:24,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,486
14,2.00806E+13,1/6/2008,12:01:25,1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,486
14,2.00806E+13,1/6/2008,12:01:26,2,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,486
14,2.00806E+13,1/6/2008,12:01:28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,486
14,2.00806E+13,1/6/2008,12:01:44,2,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,486
14,2.00806E+13,1/6/2008,12:01:48,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,486
14,2.00806E+13,1/6/2008,12:02:06,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,486
14,2.00806E+13,1/6/2008,12:02:39,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,486
14,2.00806E+13,1/6/2008,12:02:41,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,486
14,2.00806E+13,1/6/2008,12:03:19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,385
14,2.00806E+13,1/6/2008,12:03:42,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,385
14,2.00806E+13,1/6/2008,12:05:18,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,385
14,2.00806E+13,1/6/2008,12:05:42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,385
14,2.00806E+13,1/6/2008,12:06:18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,385
14,2.00806E+13,1/6/2008,12:07:34,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,28.2,79,1.6,0,0,24.9,385
